degree, numerator, denominator exponent
508, -8616781528881577199570775898363530489,138
509, -34476374407747061255558477704443746825596609778779264867297339133391780935974066737943778543212868819838090462993723492240620940113426312779017038343224894838878533536808671693211487377310253559516437160616202738202843555136287754471767252725830531991472083885504778192788745163214318877205959195300783,1012
510, -182501578037423204990107024923295926423531892729084169271156508872796794758132882871311998566676883,337
511, 31967544180186056123297277210108914483302323290798574703664563745914135726644417800651829738246942935754604551023884830669602899537758160478879636608183900266369504624713479452810715915561312688311962242330445808213838365118010840289271454329881256881223811066357114639383836893008349281451530034585337635,1023
512,0,0
513, -134065534985651452347920114598925562331498324761441394438251436604850472896556980459747635284030217157424172284609944203203648794775129684963837378444804734454009933260796563305888499069562920023513131106328409588268800631769374310746248949543788617116703601075763718976840455568191686366509403906232588765,1026
514, 188422295193589068427759381082921069238628288569046386895372617978584739171918399297722302911674291,338
515, -670012469265312452540257423563906927437418349116358429833924004157041306918295403697548257898405601941161825434273832135538330075290594509595560797216738762654164601205044399168468409636182532007303448167093768193643915565786604024477381623095298819201641979866371226997196195864923827060507739773183918195,1030
516, -3146885086689281162384336872760870552345,143
517, -11475064633272671815855926019672917844482442388750696877656144310373100533621793707191842731805248967263957918121881570166367304002853119969086135661327402500291981811290099935681937532692773274154252615627235786992731879397738628235043984693251647116885572347785269254335677790331979933028058678828163322605,1033
518, 2308637926923629742420301054678624057974693012523801974958380477037611545893035732800626781231414299,342
519, 328037299435285580961041815858024750105197952009401547744382544561062651387617497954678217622085331844752091767051731608896833506987296753083831095773841299379564334438314329301821352396866377304091169776109951736388014100230498129467660613495356305172390749672159869787642301418526591490181794637308043389745,1038
520,20641501045136177,66
521, 1575273328936615088414240947524013132641751138518367095652812871294826625214864735530449519705475202886955231116533198499317225144627858524692981141596776056017553924950505024241857641345781595187818372406006663937230603486159374610204535588384854028311621970960382333893610132032756021196420922461905789365269,1041
522, -5889920384062314413932020809122956121630701785087110841162700079538594176161622882392049584232544669,344
523, -129677888081004975345635082211682342320087521161456119182992918455068061038955777912035671801268998875178515480080365119017249200022386233840030845477204774771702034146009200732443087312524705247659121771359745975079864622031482835003561538115582773914379392393055489282873192207735456067639043184211749704900111,1045
524, -263605838666183040488200148357869973669767,148
525, 602342654787971765388163487018022492549786596516041105423317187925520864446776919584598664543509516528209203712151300417673520787451911724124701789139811943642923748156822722219906119154740733814173124905484997026346155841194346072678002390914647521207787692140860415410374305282990707249749470063257329249576147,1048
526, 13214816830584331387115175038204505727587905652002046052048355864889008018035571110620761780760714509,344
527, -32136118889054061251384970219441872429190589538686828499446039622064867849938156564576986445585095326781348555426489818241164106616637846200093458008137325387979025018495354831913536360078663847728700288648133678679802875982344115975829132794113631022062933243746180120868457684871096578120792739402962047404333255,1054
528,316825,34
529, -180656839958485945273939655174331014557095170056768741740546935834400128079243832362106601293910831503005204784793218637593326705973962967049570742676254331297125683575977518390410480096378741422898824031279612422209338026564859872557289690335781352310075349986900115947023607047563420485546561067104803371468948703,1057
530, -1276722549064605481411686426461712367040414759166570617150897859895639151660500814489489635166318286073,351
531, -4847647763415145821754904802040018403996444151568698462123709250940554157987959610213781323826021610784646002324661725817648680659293116974948151654809096063974535170783159010346616620337377937113030187356917762490501215507868092297554348737324452225208355231976208526776677773029207133075005108564348528289191918445,1061
532, 212305487113661437183875604492517032095005,150
533, 9235207845449153781635120252452023880380370381988126579540163803168472985131294292688150018984178840101843331455919226465961114047611536377808822582741088367204156024723693850818599376885824790415999834769990484443817309062282936032702341168511132664179219140125742706372102015965722691060580800333394224834002611333,1064
534, -1844781688057588831128973002775504903394434546512526164535254116100873092528210854301508922202272208881,353
535, 2041929862789832383754913442899998628436311577062149347440606398242075134767054468322275652848311128326173423066242088462339783155165567537275690702045798855615045661912736123802051385397948812541035030019005003189496769084967890368084497763963681246450151169826593478177959138840912824174799746652058023625439834520493,1069
536,-17417623678484227,68
537, -848541624154239423108789622689157303155553495301044155630428177361742707090395178710881314533644878692609123634488154496375969467183249787407311211929456069174917260681023880128177013956805030344376394442062748364050440996535981044760416417781296611789396596238967653705190655888121227955210260879845391568451884417719,1072
538, 1726535129446499268943651624605024131141577634100792168805426763315537589147401755755210136991678109249,354
539, -187619982653285301661446189658828214444278098112960958228479834320919764241021132802075560919113517407174126628150143714703999380332470942615612525835481880036716817531302234847363414842903555945686486623310534356629063805148535692504239303432528709486516887976297251650567575532330597556303310177223833804396111607284071,1076
540, -1178881645691807904672447935228909460275111,152
541, -1219798427515727681618923439197403461884774791550296872322847586527555165456320604579143987069098243327360641007017075902222131526486377680607292657639213556846737831775241409627346345363674456270869041883084839898339947666646274644146388639897018103430006677459876738570255600540272105722924616062958079581219328326575693,1079
542, 232051592402187699658275005681906356890339592237903583474168750617954732715157444597261434706540378069223,358
543, -40757737296888920690797777315077702884448980848044131293049871084611732949607348834280145962657077287048251033633366249684744699164097693461016755128852454326485058201157258017271670715476980352498649026867514636741832307926291013331902234154386088963320472493709409946661089528929952515206103907580771060560828852877060423,1086
544,0,0
545, 746985696239954577200873962161733087221046251814619846776544739208176713359912577664715049199927689701814782558637652362351248717729745837596387598656223915060542557453594073964696713876916700845969012989560506051283488944741248715329954538271701544613633831487034711173075868866084664473322398775020282383002543300272036617,1089
546, -430912636681925379213352229542099799206870558998812014831023817262640317185727731939609586762952827846837,360
547, 12981922793720102407176181471771246082193641788823348237105473213695920297243666718046771066542709907356238054200445435652369587604619516743871817553815031882322087713621606831914701433527417112453330301766921150599942570659724311104108458103031515222829589586646206001959304188922372368040637369825811189293749146766209903215,1093
548, -2853705201014819521493399900617399388263523,154
549, 285399447723415698648275169401528148804391489054508248040951586695310726160391729147584108284117283059271949788063912295880694306548514731651120724158006485391289544135428745291288777798183639701098706660157814215604296741659023351071287145187396388133359238803229709205322947535527418165690402785902463722071508978284187191841,1096
550, 442106622371321156702700984585281430066488382040437484950090218624479946540512117286920968705758297056945,360
551, -929837405986113181119123265279658759071595213712144027617916855630611783543221041354822924256958776690278720417276498298980650416684853132990503739208198028222901893313932484254585366283450700998298909199414933957144193232813897089770466293597837923711067834376960673047429149782420434844121230536143762109087291114606170290769,1101
552,16881874859223033,68
553, -41297831610868882252883187191426514077240291126424092643492257847198517083337404712806324520538514842535268809328554669366233364955636251892301454218625038560382820906112232882069995321470333077062106550409014638779922154144054297293281485273043021300853206525932330232844097836328510341063517460398765051693953894657715855852293,1104
554, -50313075574425858349498150859170241737441400322871734685894348684970694285822225686839810488168892509996901,366
555, -1353282671390419851388325784413328757067011942305413653717458415467737887053703519420814409769454980159860849342383599285799130359507260806685469608973827637424579537475443497164842460797095286124166770606643662834816058317724410018504455354467035135638298636944395171082852718729070259789540357123451473269543127188266590714644777,1108
556, 8738396821888813603415237773578868407461247,154
557, 5595485667352692047105396653497159523226456672912606282612179415773802385609370242162934450032456467383371931314962596674362488139399496417743099154337348535955794394438939328808803523374073374362867881826105347746126632516367894421817209734944886919809480533390040725428095022800035138689003671551184360759357439651315418721771573,1111
558, -76706592792983578539229010532869033896019805384105381821909546662965200457802507640763268696134540085993273,368
559, -108972113062708605181059079241758071382817971952960082005114291372036294503916501406095427102541465289060920362809392011160748929837391763461034232348127860369677056047562372155325446256149702853386881853328799133832680084764838451338752063170728519945269066254466699291035949353144567890340757151288417928990033572945146759602852907,1117
560,-14923113,36
561, -1323369405315074774906807590316118162255774836508215804421569307479607917072973063717067285500020739155699234977014324761977943370006714126953286921880102190856138428565308836946575083019877325288925012650031101972764683388652717516094649858974315152471335786319204451224186246877406850502998175451141668242512811812865963266829745875,1120
562, -23463144178554777434145341327592445189478544912502549200807619647581981422692080180849979221426478671508599,369
563, 24056451522166974927263341719137714126365702483960747327216198525423417538947343579901358906827225838519976993350846461623904536490024071989919285291068794812380526203710502684617733506848919937560800716747902518628203598896024901077906385063306260581969136039477363258521701279113371485608896169652607178152452778207760399853933057855,1124
564, 8257258861483734158836026354920100336608283,157
565, 44471989420494018751428078271988766607802094802865128755423922141961105465295961565031159521577160408478197000894098344779720158720363396183849586570756183686530955548716990071627721524495468385436761292144990700641588418041019922839077171707995049693472918111802629999131390063000496143640585598047907539716665552477222351703878427369,1127
566, -10659989850177592333110801337221793470568990179760747754273824519497618071484716225973144043892209275985459499,373
567, -10415494473768905818848926934122718827913797301837018503366012468045690751568373100471476608065107711636148687750447088390320504894256305259823972388396208863760381111846262651445164470862236059601574323249533914746004552565259677079294482708093607379441010212824312558862660402281465751934095569137557321137248730595467084612859300153035,1132
568,661233165374824903,72
569, -274381784011776334299162676418289237003670813692266931399479395676662462100286807331375186495468762697448712085261268366262129204420180327332258894921301680641786015972728456235542867755533723493553157455682841844375266824362813391087887040779665282784519113521573039707446819355681669365969442869191082807358473419949270282372264042422591,1135
570, -2645677118978146392854167541609683856563274517157989341249668314301841727434970742905015505680382293039735259,375
571, 2852501609281161086713360300665462251826930502117446490369327253770490373418331966059522915649731393090290635204098639810641068165781640425250241193190683568092761747504906076594602293554265014313817567730248774841340699961376521595025504343620642474007434746386170677041008477186357548459453641393063405744027709110329319929835586624676281,1139
572, -181037658371757810772860960023633478310856715,159
573, -9915278795494987008554508295992710069908973568350686267397660008790285784968302340716219013014807431062215305911567916445447294658171310235567377711803379007861519327481348684368189551278731582679369078652510760365296075374931283590003727262867024969503414635293920109472102964592278649457914752122896738308469759250096724319496289948089501,1142
574, 33325578024615282684655959862944093909714474262682572849105771207390007428523978716202787788999170833689264995,375
575, -495019691615007459591229966524508358023047691491856392565659127469085588190557473573224285081217051532068839834963797530840159624997664129192303881011569807394517900403301918819194514567504374862570262040143059166935961195271010867646087762334729637707971800847274011657580609886554045749902245168750715337593064972924100852018386626445878415,1150
576,0,0
577, 27849311188908561262620209094422908041433160715044723608984544325534243077680971401551752979803173054176793795371855655432730621056262528255175209101400081120999638235894993198698571879115227270712929465314935294084511286047055141390180001534724525720773455743253619841617196395756169330262485624281413571131397014095496627854917033969045633041,1153
578, 234099358460341712437976265400911004269306316074233364216199708457957170748704357204370091033137874378264167961,384
579, -80478002042389439233798978399049443519489175908974949767485398741805594763116986759987663029508419685321473950808148693513182989919497156330704819177363408348124611997972395398964274251675147009859455757719386084305467939687607652335508185075429604316442455189956097060545069720086192280748613586751150439245671849195923605051851127120684917681,1157
580, -524712592373670288377337001378638192592974657,164
581, -330126916307440845019832398206178412024250899290080723007776995702091800751047066701436957590167406586929619470662836805490002399839824993030144976064666673231344685989663434324917077067925631241264610595906277793350946409843638504311007006398002029669628442408806272937855119301626083690728860379436315946485734360341436058875874966032128668687,1160
582, 10858851250355499013006921530091244159309448632423599657126930138335326318153574644524199845630871944194501118073,386
583, 71937387886585669418091404314596764392237727630904455775658414053423827569795123221456790653599623109793010410675764861225960541847364551925865398720756579658612722012988180837088757866339671697385803619067541907995415179194250445794677861156872534382149091047785501966110102921746291549266822812654974247896771570848417405890393101312274845252387,1165
584, -69943373982573799679,77
585, -229968932201530381230789814086998100266461226142015758206122560893466367269949590121675610030819193791910640442607113592892663332105224657074930290467953119562175077932652959543361743882780107291315018234566861804297011918900074043624719003869886126881615853722037103631793103271618746787499481263448963588961243166413972189268966631694312863122961,1168
586, 18020370536603638580770676052845487649945946856722762557592865090227254940290515776951483437206703391209670548423,387
587, -13762298079506729993492331568539345201094250140491007738339493500074722465422773508239378954570781770359384611674792753546295991606196039229407148152556978521736109606827335757231930008054822743980466868429299002643702235709713254706106680116553008499611751078547902585761001624140353311502519143446354716056485868975512204676809872054962537702723213,1172
588, 32164891268196684039966006007840259865977130323,166
589, 107092723072654991811629233465936186263980835229409635624635576739183275532874787704503480155863917679291987750780115975615421672108674384790147683186251203354034747245635539625471918077954967228974743473745871136131606539627069860252709478683867895605824374151022247428354093912000017771021542778545186225878636619087420802499958490377457255121252921,1175
590, -897562306172846805905000719231098049449717295539081891055638988920895270541769010810834996794125997077658873833091,391
591, -3643198790176292942565681752094148941515847401759456476867863463250911095862812454670180683747312055054437347139726878631242884168986452833951995381192072990743423277772620388568198943326834526356299820265425049009206327398310839660704626103874223752603597532150184561601819645588286046425197978681440397761507047220649138024586640340104925866956812689,1181
592,13159185,38
593, -25754452261669479090333929668692100297975843436403321211427918424871786827477770779052533838035307668012319254053741496324256043463074647490016227201084279042041539885874571771792912487733371672744709425862940351475576698572472114510739875605303096258016510085865261417509707022247647662126297989161348793946111384676669315029093887428075296006518832345,1184
594, -2044249063293440900051470925842090729636242281771019275704878448627318093234950529577966568465338136671008472499071,393
595, 29053812941346835946177908328972271496464110754619996929752393912104481932191951937925796837086506905886004985452562896354141491288336691990664889521068901660912169357032019677943341711518724882590057343720570945985894538288373387114139169786385821181112353092042505484711364565445722565151663245772989167391961086550881048625141495250831277536284124149,1188
596, -19575093507409923146507620553995442111947988709,168
597, -7102045385385385008685605759143270190263773979453668917119021230332282971943265463171121532634617355449392802477051037526267124177452237498481159765916504616181751895296321989604290671110717503524029752867122673925681872385585587417124170208424353433793079599253873228254137832163983447231245253834754249053174871051899009106449227223344693476209156443565,1191
598, 519070116685012220936445101296846580858722936107551155259281926543545565653871192895388021720113645112849038834171,393
599, 10208522566955430960347045588544812325634556921826146406479586512956347396422865554929822600762970423332300967436679014940694410255206840762612071226390260963700107465749773880583990877606181059293890420507481912997132547760814977333838223973387567689351965211886286641967328923819812836210936048731182173416907203296845097804533192029571114791762862828195,1196
600, -66952907197316510435,79
601, 1718802942918631908435875649344183512337380765436145207758084652076870845067436097001090595116332956917694819475278640897788981631524177178263702075450920669202812846872279068682885753881831931188233866938715112606332133142485882107433641457635923357619296889815278379191942037175096328508995205875035895092240849094130329659837787870719858948365771573043879,1199
602, 207830091153643643690927499846834640199048516862728251476948142644724745747924076135242046461835990143719579086337087,399
603, -9789456838020242410997360002097178830515544505424865131081846795457992342460076688265434117228813487804074535997176647236683885040109098293025104667847237683955348430209213838168565544319535003844183946015179932385051968514271241199615617408933195404659322071840045626404478352278775749432015270846986301229987398471104732704986120073196242295839156270822905,1203
604, 138261299086356371009067236734747251894780004091,170
605, 319524992216401403942491115153333861339028858069793362907258458669064734191500797090830364693375077147017669544110321449078502745038039078898486055579037913871671332817818912520773002967128653054646824491277706687876887195261307645876392731065064949366387347633383637236893997256302768330761733330665960756723097992041755559346463466760584808583118253881106573,1206
606, -439479377497236535037448243022134309715114097447093141307432958278564853067105115451721052371830711734605929676875661,401
607, 3788697956714455490355956735651606219367749251660881044991019884556624865946252795544291055669611490299099234869021481211250671998034868060944760477424362465629625916298440846327692731009893573557860168207343111344106315920903532914465791763030311214527898590284929471690850933021411483444679197412455498056636451117416169845811597881424077540874013508722353357,1213
608,0,0
609, -77609787409960705715610299655142317177543021117473853402283088365412207502922227762539989632779352633621260488260332288665267230832466770061102395164174412876011190723526154084609095285653187029229049648297726521066712689195844987098205631064164785803020425280933751506055094027022656668025315290938184874373650165390300698734691679401503219692667313368742477187,1216
610, 574427753425555785526130368406266173648501546007283015360747507671905689722673679523288340572574376158217950194662669,402
611, -1753633956041150370541864119618131322717373616206638715718936047963114214371399923293634633797888695137499193207748580505139542861376797269287815783425263424885076649253493497753115854944297706768387703865575498120816698229493899474645643697053476274015119319129166942212958561724633558701884719269268823747186293191843502728813129049880968599920413397619554646549,1220
612, 329821467858341371084564303754011348103764764429,171
613, 7279184476971304334305164505260127235062084613430683228192524856586744320787777898318151026450766424057622309627686629795182595777606890248698583062072650767414244830032801780182979641453406880291111635848299858706243023942917442146456266868120644389369191036024236977173381309423980305681478561060813728572842514783630237540906310648235069015119097126079418800069,1223
614, -11343601857013916936392759828128200640333814592608887425598208868040985569479353335549343081237480938401532591218877555,406
615, -1078801745296259703932583801042533926669114958776554714535075434203967907517189113912434850741557428308514406722708813425556025992018841171206938016023934818147338235264440808120302236626608869618926366100685978544886376385207668073646810324081559784153341653223098869779816006479432539623363894292716435947076593698407070028522496057752955017582231313653151222120109,1228
616, 243304407234951409607,81
617, 1663629817669574010924876352804903746828008709382729647934096249547048925085683370787883172605957680237694171377996308935460359039766506455927373791882858042159728661899777175114696750875955756335356483759886067955035764786963692177188649728749582622140269022609549739317520935139148135059034615462016374661621787206682343476304696163670464335194003434438911143593167,1231
618, -88978101611735060915847985867785283881658230980434047211957380562202131473000079314801066554929415309608747288973464715,408
619, 233359420104025657336825240835889319270287278247602335572357870081505463706438341802686116319995474141228204422743353101918427272534328212505480137639188539658094734915360024552415594052706502164495928056903885839313822151007352202811943724921690824074659778666206450235406423085988477101072574898331017781199186424157038641985042371591318506251885656683271538069736171,1235
620, 207300495141634893381865348462461022998926917159,172
621, -1067162049204160257766046729207122745580534121294567281895971614274774330110261078167329250874801005925879064386586079913802469884350546252879601702763939326374303413898461472560432890132371979298981437194287210560310083764816249301910336349707844844388550193229077095725002733934894129230472970278991763014701395878447418072843184372451923641274802478680520682174785391,1238
622, -75740268073461654658171249930049852473616237609700810777062196887147284075459855505002444691471758741723644286367809589,408
623, -29810694927574197850530163685737460954269792369722973817822083061626874189068132523218432613830097122472189988058617541899990831636258179152805413981113945290176763268859597453214582008378261511406447819616228174419201369880557200686988110951421578762677859136649543225431300206148845707922712441830840513640639198065006995149426120985690338998155403735679740048322739627,1244
624,21345081,40
625, -123383707466224293218276253449303131580360234712942333877225887395599429883045707926526645839866472030455280613240732315642121805214114274253475397673818203313504494264954162795498561387979999449102534137080615970650671422873634480425799508744601094106719347363369884241268187885101871472125201046358472317321283864178530075887985588335275928804090286171601559679029458995,1247
626, -11690539468728109512598635630968469655663927250910612745454722241396533413736996119549649492087767664402318723494229860345,415
627, 3454475692017186323258805562277806804602280762218814601812718321206200967340215899913756736679911612879868730970716646834391030677370990823080522871353620797670626059121949369947991361300988237571924048296840262825652078254154302671983031299518497097238745451117890979637993762814771773353859359820052409644170372226303800516921570863032718348535318668328613925018008651055,1251
628, -2190679709242062572824865686846869459377363239079,173
629, -181952885071243927041718988724400531152260841680646908917564120183680853530680013744805651134601518137541188053791987446461850474493071355223855746673315906672795032040727080508534614196401940534736469920030955379050266338757209765436616763849899935268614811784721189800700149508605914978047875116680452531473962490776925573392182161768146780743129272683970204492412052194599,1254
630, 20992237293090899672489306477431975589159682124454688332215945298644979437419737715872739070641256130249248749487680912127,417
631, 1191213474391268517187595994443038964583461819367817956751939993453686872348042377558382801510519903831812091468150160822961468983894838414762967716190557175822599671740241376792146005686163912844583576591995315210869057128125201994721524209739999823078939811478545459781359684963046557283060477264036505820884792440090610578580906064030803505395213624771102268703414143039053,1259
632, -2493396614244892876475,83
633, 6245352746460986519517901256484371952476507850780976335386325911214653183149876583173233632206025306121227324069177559526101770835752145709346411982354547292989516433106058837568127834572677149262936875703599913414139536924907535457497015865535490898684719371308433525510309931931490635369485578841035079008560173578516643924189345498036587061108596084929952394309391715666073,1262
634, -75415145237958821959182124562536563767040332878225229056702236527738847184460696273802867910061181082600393225065992299023,418
635, -438709970682215640796923048487804420268959161651720614703278958674508225200368625943851672832832347221582119853160774865369632088790799335278079272616619793770809138708064180823755723659123560191470727329250256368257949218192561304544933029455091888950353609415920916490870405572404354124028797660409985563475673507968441386741642569898067997426183646909423937978032741247069151,1266
636, -225339799170099829953962214442267086461674264329947,179
637, 1491861335576010785482132634828916224873663684407773025978015044305735232520168808447254038561049060541099940752098859621981623560071612811946995872790659596534715604145644142424301849049262979546354952474456479338457899785302222351145735848359984571957800102898215803492725028063742928419461235412412400885362265108894151089722963635646057396140599723765066022268667074483033339,1269
638, 5371988882250729855875815814221924905885530301476322067996645072292250666635127752003642439206161848891419706255949180272895,422
639, -212430413526171619341809518133308613618479595679449776549388991751695790534564890639666574673539864096783542907561826428912461860707102087115695552864884302461606710564814755779159121754342939480255435225946299151335412039732514860886680822449400276909089725828366681318831834233362185749342411970173075796078304708515701571705116852533203078074396482929190223612784510698949927859,1278
640,0,0
641, 3251024054210387704152637415476828967396682310673133072509773229246732937321038230272667926814821951994433693048535723388489232927194469056009011970300641798931373512144207814422942781887605230883641598483905472099548399303409941099970493077600266964583411530785434883860449795018643809695437530282992535426367917987466918364409164617659253996439509248706600117561021002809081669517,1281
642, -8791774694358266536424592607772721141143555381346357670165813581209933628982408332339282224675384008822010973137168687605101,424
643, -80949824631446799622038191204590587179182025992503715454108682066577758478495329897652433502115643541020925684607391571727781693930888650117253523261657715963607022361475503389647426404480166638818983808620508173678623454633088033296836394651136628300105420188976831322118512178898763774418362410224688485221505932057865811898679556574292876369177640406791834869497631903011205361949,1285
644, 104213037528343828175755349084212092916123671093149,181
645, 1855513688001950396878510140864496282249062527925926354684205157346699150478475191446433140120013112253123887297778242256198998446968015214525190630423959554388666728039251704591387682554893439723923450694628314373618608999223900440937631912804083666581372782783749355059581104972934526426475015584716338486475328950077648947164190857779536006838240956337937239967213453442611709902397,1288
646, -4332789426276752048038829882772698317220982644793352776565387192152026446345834289871688338073114728118586064247406024432455,424
647, -30320106220187944391521007708809999415589308984425623775595338283603324801195713261844506765566448541803369099599399270772560872453083489851873343717184020165229437547804357572401227762602287324327109825073112151617476423496538542669764303519132216721062742552010244216717951303184182967837391896008157493073223322840718088474915402797357241092331059947930651832425201802158199232813105,1293
648, 4436252747979739289369,85
649, -350572630860764648905456841691980690303628031300435743305938070852566012395722916694598941433171679988352359410200473777454646335399918834310699841299015410723493899495465218249538291026024331854920188988679320598511913629666614776448802287801243829748585363566259584678208500594786530345207898668098780083021223614635723420123746298363499396155094682491797307092435183341445124262663765,1296
650, -75155821979663399132279298221415181043809107615923560107290357277448361663386344363856423975665359154188120842151394344847425,430
651, 997482674965704814981183677564201183682368906108098823124740633613814433755141498902256150768780327975202749754894435545828655218901326990302628481272241796977985323158199691033917122148576430888168271808273967609382772456597217964652352525337522897322458896490766855678111003340107917261408937725383997501248230546399670472110658980851887418979556071039174646792885563625242976629900207,1300
652, 3296101658793441890469003042302555813883084403102801,183
653, 24831401378507665035390384471238217069282377751720679676848429026776249908460419210315239212186716311894283511443451829729228211208047531706240465870765935463474702873194810399985624728259213189553732115673515046762049432669173595966608303207270113988957632429625025733063965541677026309878303893522679688827549460777671892145463587415425255501343714174213780383390264109644498015105054925,1303
654, -3796451667469388673013804331230227718517550911545484740613544042701200945125412408563540003313391659313847470474578159146834389,432
655, 837947342710568755394601114651272018865284100987432417824268485967470425063508881177677023397516543157297952836798103898546418570782684420630560920856519896715909559515898199240387049699155024171551493487403438098967536797212632233168688040765063780640477914121405550828791185255105095040557034285633614509968582861606207005490526316114516287885192530960390856747180130804325621639007234223,1309
656,-579743395,42
657, -26084994677463142094243207949683766405614998706981234522356094772056469331828135198367033173259668820520090229136600117312851313039930869182185221135570979153416758625326748219348691594606161604486725361756451492844755780700555042198296499402550324858757797929192588849484877291088656148046731939083665778912987540705888596604768941326952185393083716755143026217313370252995317803583113339449,1312
658, 4147277980194723682034491013997306172929297796872432756906153259002665645996869853488954773673353944515426589240067385887908613,433
659, -32969765934482376847280594994063243500350330634866941549868874281397390954112438361557325624305353988358437962476989990787486177648337529847800677540369928581103133809327110431169296943784316117899932859224108544964731093501990256285210646438969191625668091322619822292520261460675594252317505221619108655543435583151634462255075862778193231054299821858910948449726039870996158486944805453819,1316
660, -6923056431887528346961040328842376498488957401689939,185
661, 522275589906197207023151120580671928344683872808540167964487807091861172983743092024223264598133161222848483554810428602944591690164451703352386868400254108544315941117708289788108261554854906702320133335110766706690574207248693276576462399912727843146058113648327198452485661036290628455887457420497112480233849796258705149718470263115776089094689584604646254377476790522436623847806254842339,1319
662, 11380574213426930541001016013403635645953187243611329532278957127809352815759889663380149465142991930695742578161894006740345865,437
663, -7648144080810240247702956271458373345549027047065353186040729347050467143069970504352518069587320405764619792657952025071451352255877574720746205823598431948607993176626065122768930632401012217872828309473655299212725089833632875699424290697623915321208865433852732609323464697976433725604819927094864667867941021601477900739992608494484108541941903197001742374359778783517181871093711067691541,1324
664, 8373612097920685510605,87
665, -167345991452534868791624110410390672338942819296114416652328023855444144276416836429942730452956510019071151209459465426821171103831880470135783046130812726092220443408504776490861460397014334953775756665841314268408726581543540653239085163148714930875994431132436368516086830815285172931937804151040468489732400180898995314219540787313168189496258788038716816549681324938438057120499118783850193,1327
666, -124005364991259701492205267351882947320117788434866953294406433095606358301947811113171917885259462128166080001701474561170814519,439
667, 7066990645327544130266382847781601444871193970266731103560024674681917574918503637722853452210582851583569732356359757423077240804353938601799847575426018141535811973065360262283360847628472619737516221737462157373927263559615228594753086030328246877145568036880995055376832703514275454380249224888819345104964660135893523626118703817028518905122707449584747891515107790626710922994018943538546623,1331
668, 10210831174013791398087184291046937671606785633164739,185
669, 44188639900723944614336236273086178951053654516766753819644193439729177618890114230644971637761718889118292058642891678281929954299188507077416923624211618861076691166540111548071777188663544706019115865211506298388064528908298414804049095677158567924533499355930991006605461287194825306409957370661597174519592125748049462580598544541316375870082011076448916197725736591139953043911007797041021909,1334
670, -157756069723341196164524550402187561935032807646373384214519615991350796202728076850106343703607516622211824077424651779641913265,439
671, -995741272394286555592419277903565232369151444957441326547470553071324954523477521901226097681126442941761301564308619147105193197911831818123862296686158691883871173109526618659166691902562458278635493118433444355560597658757104398080117473680525005183665691073291598931491950381975109186511840432626175921093201826260335070888961786419054776987916771706781780867360349424536258941209223695574637613,1341
672,0,0
673, -1973843081036592741614681998337965320105845030372488638088099088580626783081465291262413516416050243651481908770233499791764338851104582684116380644786644042342021620210944536070874397604906086763646373309785081202054098382488433953147543492286647340955058906493296617794737882832748840470309373394537336141988725816109134683146795587818097919966980638668349122861161406055553312701882144659543849213,1344
674, 3666372154530189190544702838262482723060434719421558822135682815514983146670720498781035201265837312084002993225948525242842519585,447
675, 331855462745657930850903494383572312756032991227511712861004583275863849857468028805476521216950811735320219543990142901237870152335360820804543947994697422227861494774238679905681943574055582552392952600085092394317035157908509092899073786658620175226257559448563082199766836244632193606997410371747231327259514364915668121201295893391265224484347135248939563925627774359090937250183947689774009268997,1348
676, 49508678571379218259819720641212278962762603845380861,188
677, -9158254182102164277455639025878194615842250788921887011776707647666362965869619645430259457617742128191194510075109066858897135511765446836353057319024925308116563055633317893233989389620540370079114982752814585557536723073699905137077850941176315305203090944662346363547931857407884930062984346390290552063803478353934156142411097966691659035765873585379228047840227208835743250478033816492965375848085,1351
678, -24482971756146751687138334753266753588580706723839669250089998661839365942372227274279193493272630723539618690930230857236835471727,449
679, 89385743173641839275298561533873896029834853992224938974977373261657318905428614984382977618536442244703173371799522578577618383398447905284768365721042449741964116385599219037841225358958671941328561186422722263571921424652396822211226600408764680634815698324915685756422850929028193523959157445336004724072680503698576917051733943796726781896215327191308508384289952569313814335783074782533924742715893,1356
680, -86171453402556993857899,89
681, 344551430184289754333769297376297168563439536085781075385376253880157589999618914160019302685920747733799378415814419307558013872369127681669229021578931602068376769865337436422475806927481290468038987775914395066178564084708837064432502085358770730538632305453914933683995627716124062325408744663049445049298108822522625289013779403629928211910175941115263649671945319561777533084169951810110183191023417,1359
682, 533818002784121483634930352659945489256902221269327901596423447366844737543756862368221959337957946843373479827219220067409824894351,450
683, 41177103135160484947594190472813551260017219800821949730487562376558150599368921697626746369884480927741158609568301547282927797520566534751150461366101782359000451455406849294550884454058181959154355804149696966376365392088470368358542244577373956918008981182900139085836920201694523268101772268281700485978789701761218223261628115355569064218217113243256972698000131143995245870046530927209149802544803341,1363
684, -226092741150229287386880189850786665720044824926534197,190
685, -493512328214356536507119146644405560671574444860840622211896135425481549641830577183306268343806780081310819188975614477983613058193417572495406628962535167121905981551332444411973009871896673114933837529848617624139940384503720412456711251743825555895931772482778635625657453491537725722498374640498290850101794079502610555948732617390301864108335053199977328645482939892796014194108158735143702068784627209,1366
686, 2850183808180243899037322237001928299661936376925922279135952842455595301424269942871137096944475633821816587136139980837026281452301,454
